Date,AAPL,AMZN,BA,GOOG,IBM,MGM,TSLA,^GSPC
2020-09-01,112.7782974243164,157.43649291992188,165.25999450683594,73.0457992553711,93.73355102539062,21.731435775756836,143.00332641601562,3363.0
2020-10-01,106.0102310180664,151.8074951171875,144.38999938964844,80.57157135009766,86.02192687988281,20.55510139465332,129.34666442871094,3269.9599609375
2020-11-01,115.9334716796875,158.40199279785156,210.7100067138672,87.51679229736328,95.15877532958984,28.22953987121582,189.1999969482422,3621.6298828125
2020-12-01,129.4392852783203,162.84649658203125,214.05999755859375,87.07640838623047,98.38311004638672,31.4871768951416,235.22332763671875,3756.070068359375
2021-01-01,128.72723388671875,160.30999755859375,194.19000244140625,91.24463653564453,93.0919189453125,28.542179107666016,264.510009765625,3714.239990234375
2021-02-01,118.28936004638672,154.64649963378906,212.00999450683594,101.24120330810547,92.95125579833984,37.766422271728516,225.1666717529297,3811.14990234375
2021-03-01,119.3355941772461,154.70399475097656,254.72000122070312,102.82032012939453,105.54277038574219,37.96630096435547,222.64332580566406,3972.889892578125
2021-04-01,128.4311065673828,173.37100219726562,234.30999755859375,119.7939224243164,112.3698959350586,40.697818756103516,236.47999572753906,4181.169921875
2021-05-01,121.7389144897461,161.15350341796875,247.02000427246094,119.8655014038086,113.84303283691406,42.84665298461914,208.4066619873047,4204.10986328125
2021-06-01,134.0316619873047,172.00799560546875,239.55999755859375,124.57550048828125,117.3974380493164,42.62677001953125,226.56666564941406,4297.5
2021-07-01,142.74136352539062,166.37950134277344,226.47999572753906,134.42196655273438,112.88862609863281,37.51210403442383,229.06666564941406,4395.259765625
2021-08-01,148.58372497558594,173.5395050048828,219.5,144.6024627685547,112.39208984375,42.59967803955078,245.24000549316406,4522.68017578125
2021-09-01,138.68203735351562,164.2519989013672,219.94000244140625,132.47804260253906,112.54383087158203,43.12942886352539,258.49334716796875,4307.5400390625
2021-10-01,146.81678771972656,168.6215057373047,207.02999877929688,147.39434814453125,101.34049987792969,47.14084243774414,371.3333435058594,4605.3798828125
2021-11-01,162.00808715820312,175.35350036621094,197.85000610351562,141.6102294921875,99.22342681884766,39.56393051147461,381.586669921875,4567.0
2021-12-01,174.28773498535156,166.7169952392578,201.32000732421875,143.8245849609375,114.7667007446289,44.86177444458008,352.260009765625,4766.18017578125
2022-01-01,171.54928588867188,149.57350158691406,200.24000549316406,134.8966522216797,114.68941497802734,42.70563888549805,312.239990234375,4515.5498046875
2022-02-01,162.06784057617188,153.56300354003906,205.33999633789062,134.0939483642578,105.19277954101562,44.27511215209961,290.1433410644531,4373.93994140625
2022-03-01,171.6007843017578,162.99749755859375,191.5,138.82431030273438,112.9859848022461,41.925899505615234,359.20001220703125,4530.41015625
2022-04-01,154.93304443359375,124.28150177001953,148.83999633789062,114.28716278076172,114.88909149169922,41.02947235107422,290.2533264160156,4131.93017578125
2022-05-01,146.27490234375,120.20950317382812,131.39999389648438,113.36514282226562,120.65046691894531,34.96103286743164,252.75332641601562,4132.14990234375
2022-06-01,134.5612030029297,106.20999908447266,136.72000122070312,108.72621154785156,124.1809310913086,28.942577362060547,224.47332763671875,3785.3798828125
2022-07-01,159.94395446777344,134.9499969482422,159.30999755859375,115.95077514648438,115.0338134765625,32.72438049316406,297.1499938964844,4130.2900390625
2022-08-01,154.7375030517578,126.7699966430664,160.25,108.5050277709961,112.97571563720703,32.634395599365234,275.6099853515625,3955.0
2022-09-01,136.2067413330078,113.0,121.08000183105469,95.58184814453125,105.81361389160156,29.71489715576172,265.25,3585.6201171875
2022-10-01,151.1283721923828,102.44000244140625,142.50999450683594,94.10064697265625,123.16275024414062,35.56706619262695,227.5399932861328,3871.97998046875
2022-11-01,145.89498901367188,96.54000091552734,178.8800048828125,100.85052490234375,132.6121368408203,36.85696029663086,194.6999969482422,4080.110107421875
2022-12-01,128.26846313476562,84.0,190.49000549316406,88.20570373535156,126.97438049316406,33.5272331237793,123.18000030517578,3839.5
2023-01-01,142.44483947753906,103.12999725341797,213.0,99.27987670898438,121.42282104492188,41.40999984741211,173.22000122070312,4076.60009765625
2023-02-01,145.52496337890625,94.2300033569336,201.5500030517578,89.76641845703125,116.52913665771484,43.0099983215332,205.7100067138672,3970.14990234375
2023-03-01,163.0398406982422,103.29000091552734,212.42999267578125,103.38546752929688,119.59349822998047,44.41999816894531,207.4600067138672,4109.31005859375
2023-04-01,167.76589965820312,105.44999694824219,206.77999877929688,107.58052062988281,115.32392120361328,44.91999816894531,164.30999755859375,4169.47998046875
2023-05-01,175.25048828125,120.58000183105469,205.6999969482422,122.64100646972656,117.31275939941406,39.290000915527344,203.92999267578125,4179.830078125
2023-06-01,192.04718017578125,130.36000061035156,211.16000366210938,120.25518798828125,123.73951721191406,43.91999816894531,261.7699890136719,4450.3798828125
2023-07-01,194.5026092529297,133.67999267578125,238.85000610351562,132.3234405517578,133.3290557861328,50.77000045776367,267.42999267578125,4588.9599609375
2023-08-01,186.0076141357422,138.00999450683594,224.02999877929688,136.53839111328125,135.77964782714844,43.97999954223633,258.0799865722656,4507.66015625
2023-09-01,169.74171447753906,127.12000274658203,191.67999267578125,131.07090759277344,131.23411560058594,36.7599983215332,250.22000122070312,4288.0498046875
2023-10-01,169.30548095703125,133.08999633789062,186.82000732421875,124.55960845947266,135.29367065429688,34.91999816894531,200.83999633789062,4193.7998046875
2023-11-01,188.3209686279297,146.08999633789062,231.6300048828125,133.128662109375,148.31417846679688,39.439998626708984,240.0800018310547,4567.7998046875
2023-12-01,191.1303253173828,151.94000244140625,260.6600036621094,140.09722900390625,154.7167510986328,44.68000030517578,248.47999572753906,4769.830078125
2024-01-01,183.0594482421875,155.1999969482422,211.0399932861328,140.96209716796875,173.7406005859375,43.369998931884766,187.2899932861328,4845.64990234375
2024-02-01,179.43594360351562,176.75999450683594,203.72000122070312,138.9540252685547,175.03660583496094,43.279998779296875,201.8800048828125,5096.27001953125
2024-03-01,170.45057678222656,180.3800048828125,192.99000549316406,151.3602752685547,182.2932586669922,47.209999084472656,175.7899932861328,5254.35009765625
2024-04-01,169.30747985839844,175.0,167.83999633789062,163.6671142578125,158.65699768066406,39.439998626708984,183.27999877929688,5035.68994140625
2024-05-01,191.0959014892578,176.44000244140625,177.61000061035156,172.93206787109375,159.2775115966797,40.16999816894531,178.0800018310547,5277.509765625
2024-06-01,209.6395721435547,193.25,182.00999450683594,182.33616638183594,166.73959350585938,44.439998626708984,197.8800048828125,5460.47998046875
2024-07-01,221.04623413085938,186.97999572753906,190.60000610351562,172.32272338867188,185.24050903320312,42.970001220703125,232.07000732421875,5522.2998046875
2024-08-01,227.9340362548828,178.5,173.74000549316406,164.32113647460938,194.87179565429688,37.59000015258789,214.11000061035156,5648.39990234375
2024-09-01,232.183837890625,186.3300018310547,152.0399932861328,166.39120483398438,215.0054931640625,39.09000015258789,261.6300048828125,5762.47998046875
2024-10-01,225.11868286132812,186.39999389648438,149.30999755859375,172.09115600585938,201.04005432128906,36.869998931884766,249.85000610351562,5705.4501953125
2024-11-01,236.49867248535156,207.88999938964844,155.44000244140625,169.8988037109375,221.1615447998047,38.34000015258789,345.1600036621094,6032.3798828125
2024-12-01,249.8173828125,219.38999938964844,177.0,189.77960205078125,215.47471618652344,34.650001525878906,403.8399963378906,5881.6298828125
2025-01-01,235.4320831298828,237.67999267578125,176.52000427246094,205.11947631835938,250.63406372070312,34.47999954223633,404.6000061035156,6040.52978515625
2025-02-01,241.2580108642578,212.27999877929688,174.6300048828125,171.8175048828125,247.43865966796875,34.7599983215332,292.9800109863281,5954.5
2025-03-01,221.83909606933594,190.25999450683594,170.5500030517578,155.8648681640625,245.35733032226562,29.639999389648438,259.1600036621094,5611.85009765625
2025-04-01,212.22171020507812,184.4199981689453,183.24000549316406,160.69683837890625,238.6082000732422,31.459999084472656,282.1600036621094,5569.06005859375
2025-05-01,200.5869598388672,205.00999450683594,207.32000732421875,172.64248657226562,255.61920166015625,31.649999618530273,346.4599914550781,5911.68994140625
2025-06-01,205.1699981689453,219.38999938964844,209.52999877929688,177.17703247070312,292.80035400390625,34.38999938964844,317.6600036621094,6204.9501953125
